Hour,"Capacity, A*h","Capacity, %"
97,5.583,99.9892542445734
98,5.583,99.9892542445734
99,5.583,99.9892542445734
100,5.583,99.9892542445734
101,5.583,99.9892542445734
102,5.583,99.9892542445734
103,5.583,99.9892542445734
104,5.583,99.9892542445734
105,5.583,99.9892542445734
106,5.583,99.9892542445734
107,5.583,99.9892542445734
108,5.583,99.9892542445734
109,5.583,99.9892542445734
110,5.583,99.9892542445734
111,5.583,99.9892542445734
112,5.5828,99.9856723260979
113,5.5828,99.9856723260979
114,5.5828,99.9856723260979
115,5.5828,99.9856723260979
116,5.5828,99.9856723260979
117,5.5828,99.9856723260979
118,5.5828,99.9856723260979
119,5.5828,99.9856723260979
120,5.5828,99.9856723260979
121,5.5828,99.9856723260979
122,5.5828,99.9856723260979
123,5.5828,99.9856723260979
124,5.5828,99.9856723260979
125,5.5828,99.9856723260979
126,5.5828,99.9856723260979
127,5.5828,99.9856723260979
128,5.5828,99.9856723260979
129,5.5828,99.9856723260979
130,5.5828,99.9856723260979
131,5.5828,99.9856723260979
132,5.5828,99.9856723260979
133,5.5828,99.9856723260979
134,5.5828,99.9856723260979
135,5.5828,99.9856723260979
136,5.5826,99.9820904076223
137,5.5826,99.9820904076223
138,5.5826,99.9820904076223
139,5.5826,99.9820904076223
140,5.5826,99.9820904076223
141,5.5826,99.9820904076223
142,5.5826,99.9820904076223
143,5.5826,99.9820904076223
144,5.5826,99.9820904076223
145,5.5826,99.9820904076223
146,5.5826,99.9820904076223
147,5.5826,99.9820904076223
148,5.5826,99.9820904076223
149,5.5826,99.9820904076223
150,5.5826,99.9820904076223
151,5.5826,99.9820904076223
152,5.5826,99.9820904076223
153,5.5826,99.9820904076223
154,5.5826,99.9820904076223
155,5.5826,99.9820904076223
156,5.5826,99.9820904076223
157,5.5826,99.9820904076223
158,5.5826,99.9820904076223
159,5.5826,99.9820904076223
160,5.5824,99.9785084891468
161,5.5824,99.9785084891468
162,5.5824,99.9785084891468
163,5.5824,99.9785084891468
164,5.5824,99.9785084891468
165,5.5824,99.9785084891468
166,5.5824,99.9785084891468
167,5.5824,99.9785084891468
168,5.5824,99.9785084891468
169,5.5824,99.9785084891468
170,5.5824,99.9785084891468
171,5.5824,99.9785084891468
172,5.5824,99.9785084891468
173,5.5824,99.9785084891468
174,5.5824,99.9785084891468
175,5.5824,99.9785084891468
176,5.5824,99.9785084891468
177,5.5824,99.9785084891468
178,5.5824,99.9785084891468
179,5.5824,99.9785084891468
180,5.5824,99.9785084891468
181,5.5824,99.9785084891468
182,5.5824,99.9785084891468
183,5.5824,99.9785084891468
184,5.5822,99.9749265706713
185,5.5822,99.9749265706713
186,5.5822,99.9749265706713
187,5.5822,99.9749265706713
188,5.5822,99.9749265706713
189,5.5822,99.9749265706713
190,5.5822,99.9749265706713
191,5.5822,99.9749265706713
192,5.5822,99.9749265706713
193,5.5822,99.9749265706713
194,5.5822,99.9749265706713
195,5.5822,99.9749265706713
196,5.5822,99.9749265706713
197,5.5822,99.9749265706713
198,5.5822,99.9749265706713
199,5.5822,99.9749265706713
200,5.5822,99.9749265706713
201,5.5822,99.9749265706713
202,5.5822,99.9749265706713
203,5.5822,99.9749265706713
204,5.5822,99.9749265706713
205,5.5822,99.9749265706713
206,5.5822,99.9749265706713
207,5.5822,99.9749265706713
208,5.582,99.9713446521957
209,5.582,99.9713446521957
210,5.582,99.9713446521957
211,5.582,99.9713446521957
212,5.582,99.9713446521957
213,5.582,99.9713446521957
214,5.582,99.9713446521957
215,5.582,99.9713446521957
216,5.582,99.9713446521957
217,5.582,99.9713446521957
218,5.582,99.9713446521957
219,5.582,99.9713446521957
220,5.582,99.9713446521957
221,5.582,99.9713446521957
222,5.582,99.9713446521957
223,5.582,99.9713446521957
224,5.582,99.9713446521957
225,5.582,99.9713446521957
226,5.582,99.9713446521957
227,5.582,99.9713446521957
228,5.582,99.9713446521957
229,5.582,99.9713446521957
230,5.582,99.9713446521957
231,5.582,99.9713446521957
232,5.5818,99.9677627337202
233,5.5818,99.9677627337202
234,5.5818,99.9677627337202
235,5.5818,99.9677627337202
236,5.5818,99.9677627337202
237,5.5818,99.9677627337202
238,5.5818,99.9677627337202
239,5.5818,99.9677627337202
240,5.5818,99.9677627337202
241,5.5818,99.9677627337202
242,5.5818,99.9677627337202
243,5.5818,99.9677627337202
244,5.5818,99.9677627337202
245,5.5818,99.9677627337202
246,5.5818,99.9677627337202
247,5.5818,99.9677627337202
248,5.5818,99.9677627337202
249,5.5818,99.9677627337202
250,5.5818,99.9677627337202
251,5.5818,99.9677627337202
252,5.5818,99.9677627337202
253,5.5818,99.9677627337202
254,5.5818,99.9677627337202
255,5.5818,99.9677627337202
256,5.5816,99.9641808152446
257,5.5816,99.9641808152446
258,5.5816,99.9641808152446
259,5.5816,99.9641808152446
260,5.5816,99.9641808152446
261,5.5816,99.9641808152446
262,5.5816,99.9641808152446
263,5.5816,99.9641808152446
264,5.5816,99.9641808152446
265,5.5816,99.9641808152446
266,5.5816,99.9641808152446
267,5.5816,99.9641808152446
268,5.5816,99.9641808152446
269,5.5816,99.9641808152446
270,5.5816,99.9641808152446
271,5.5816,99.9641808152446
272,5.5816,99.9641808152446
273,5.5816,99.9641808152446
274,5.5816,99.9641808152446
275,5.5816,99.9641808152446
276,5.5816,99.9641808152446
277,5.5816,99.9641808152446
278,5.5816,99.9641808152446
279,5.5816,99.9641808152446
280,5.5814,99.9605988967691
281,5.5814,99.9605988967691
282,5.5814,99.9605988967691
283,5.5814,99.9605988967691
284,5.5814,99.9605988967691
285,5.5814,99.9605988967691
286,5.5814,99.9605988967691
287,5.5814,99.9605988967691
288,5.5814,99.9605988967691
289,5.5814,99.9605988967691
290,5.5814,99.9605988967691
291,5.5814,99.9605988967691
292,5.5814,99.9605988967691
293,5.5814,99.9605988967691
294,5.5814,99.9605988967691
295,5.5814,99.9605988967691
296,5.5814,99.9605988967691
297,5.5814,99.9605988967691
298,5.5814,99.9605988967691
299,5.5814,99.9605988967691
300,5.5814,99.9605988967691
301,5.5814,99.9605988967691
302,5.5814,99.9605988967691
303,5.5814,99.9605988967691
304,5.5812,99.9570169782936
305,5.5812,99.9570169782936
306,5.5812,99.9570169782936
307,5.5812,99.9570169782936
308,5.5812,99.9570169782936
309,5.5812,99.9570169782936
310,5.5812,99.9570169782936
311,5.5812,99.9570169782936
312,5.5812,99.9570169782936
313,5.5812,99.9570169782936
314,5.5812,99.9570169782936
315,5.5812,99.9570169782936
316,5.5812,99.9570169782936
317,5.5812,99.9570169782936
318,5.5812,99.9570169782936
319,5.5812,99.9570169782936
320,5.5812,99.9570169782936
321,5.5812,99.9570169782936
322,5.5812,99.9570169782936
323,5.5812,99.9570169782936
324,5.5812,99.9570169782936
325,5.5812,99.9570169782936
326,5.5812,99.9570169782936
327,5.5812,99.9570169782936
328,5.581,99.953435059818
329,5.581,99.953435059818
330,5.581,99.953435059818
331,5.581,99.953435059818
332,5.581,99.953435059818
333,5.581,99.953435059818
334,5.581,99.953435059818
335,5.581,99.953435059818
336,5.581,99.953435059818
337,5.581,99.953435059818
338,5.581,99.953435059818
339,5.581,99.953435059818
340,5.581,99.953435059818
341,5.581,99.953435059818
342,5.581,99.953435059818
343,5.581,99.953435059818
344,5.581,99.953435059818
345,5.581,99.953435059818
346,5.581,99.953435059818
347,5.581,99.953435059818
348,5.581,99.953435059818
349,5.581,99.953435059818
350,5.581,99.953435059818
351,5.581,99.953435059818
352,5.5808,99.9498531413425
353,5.5808,99.9498531413425
354,5.5808,99.9498531413425
355,5.5808,99.9498531413425
356,5.5808,99.9498531413425
357,5.5808,99.9498531413425
358,5.5808,99.9498531413425
359,5.5808,99.9498531413425
360,5.5808,99.9498531413425
361,5.5808,99.9498531413425
362,5.5808,99.9498531413425
363,5.5808,99.9498531413425
364,5.5808,99.9498531413425
365,5.5808,99.9498531413425
366,5.5808,99.9498531413425
367,5.5808,99.9498531413425
368,5.5808,99.9498531413425
369,5.5808,99.9498531413425
370,5.5808,99.9498531413425
371,5.5808,99.9498531413425
372,5.5808,99.9498531413425
373,5.5808,99.9498531413425
374,5.5808,99.9498531413425
375,5.5808,99.9498531413425
376,5.5806,99.946271222867
377,5.5806,99.946271222867
378,5.5806,99.946271222867
379,5.5806,99.946271222867
380,5.5806,99.946271222867
381,5.5806,99.946271222867
382,5.5806,99.946271222867
383,5.5806,99.946271222867
384,5.5806,99.946271222867
385,5.5806,99.946271222867
386,5.5806,99.946271222867
387,5.5806,99.946271222867
388,5.5806,99.946271222867
389,5.5806,99.946271222867
390,5.5806,99.946271222867
391,5.5806,99.946271222867
392,5.5806,99.946271222867
393,5.5806,99.946271222867
394,5.5806,99.946271222867
395,5.5806,99.946271222867
396,5.5806,99.946271222867
397,5.5806,99.946271222867
398,5.5806,99.946271222867
399,5.5806,99.946271222867
400,5.5804,99.9426893043914
401,5.5804,99.9426893043914
402,5.5804,99.9426893043914
403,5.5804,99.9426893043914
404,5.5804,99.9426893043914
405,5.5804,99.9426893043914
406,5.5804,99.9426893043914
407,5.5804,99.9426893043914
408,5.5804,99.9426893043914
409,5.5804,99.9426893043914
410,5.5804,99.9426893043914
411,5.5804,99.9426893043914
412,5.5804,99.9426893043914
413,5.5804,99.9426893043914
414,5.5804,99.9426893043914
415,5.5804,99.9426893043914
416,5.5804,99.9426893043914
417,5.5804,99.9426893043914
418,5.5804,99.9426893043914
419,5.5804,99.9426893043914
420,5.5804,99.9426893043914
421,5.5804,99.9426893043914
422,5.5804,99.9426893043914
423,5.5804,99.9426893043914
424,5.5802,99.9391073859159
425,5.5802,99.9391073859159
426,5.5802,99.9391073859159
427,5.5802,99.9391073859159
428,5.5802,99.9391073859159
429,5.5802,99.9391073859159
430,5.5802,99.9391073859159
431,5.5802,99.9391073859159
432,5.5802,99.9391073859159
433,5.5802,99.9391073859159
434,5.5802,99.9391073859159
435,5.5802,99.9391073859159
436,5.5802,99.9391073859159
437,5.5802,99.9391073859159
438,5.5802,99.9391073859159
439,5.5802,99.9391073859159
440,5.5802,99.9391073859159
441,5.5802,99.9391073859159
442,5.5802,99.9391073859159
443,5.5802,99.9391073859159
444,5.5802,99.9391073859159
445,5.5802,99.9391073859159
446,5.5802,99.9391073859159
447,5.5802,99.9391073859159
448,5.58,99.9355254674404
449,5.58,99.9355254674404
450,5.58,99.9355254674404
451,5.58,99.9355254674404
452,5.58,99.9355254674404
453,5.58,99.9355254674404
454,5.58,99.9355254674404
455,5.58,99.9355254674404
456,5.58,99.9355254674404
457,5.58,99.9355254674404
458,5.58,99.9355254674404
459,5.58,99.9355254674404
460,5.58,99.9355254674404
461,5.58,99.9355254674404
462,5.58,99.9355254674404
463,5.58,99.9355254674404
464,5.58,99.9355254674404
465,5.58,99.9355254674404
466,5.58,99.9355254674404
467,5.58,99.9355254674404
468,5.58,99.9355254674404
469,5.58,99.9355254674404
470,5.58,99.9355254674404
471,5.58,99.9355254674404
472,5.5798,99.9319435489648
473,5.5798,99.9319435489648
474,5.5798,99.9319435489648
475,5.5798,99.9319435489648
476,5.5798,99.9319435489648
477,5.5798,99.9319435489648
478,5.5798,99.9319435489648
479,5.5798,99.9319435489648
480,5.5798,99.9319435489648
481,5.5798,99.9319435489648
482,5.5798,99.9319435489648
483,5.5798,99.9319435489648
484,5.5798,99.9319435489648
485,5.5798,99.9319435489648
486,5.5798,99.9319435489648
487,5.5798,99.9319435489648
488,5.5798,99.9319435489648
489,5.5798,99.9319435489648
490,5.5798,99.9319435489648
491,5.5798,99.9319435489648
492,5.5798,99.9319435489648
493,5.5798,99.9319435489648
494,5.5798,99.9319435489648
495,5.5798,99.9319435489648
496,5.5796,99.9283616304893
497,5.5796,99.9283616304893
498,5.5796,99.9283616304893
499,5.5796,99.9283616304893
500,5.5796,99.9283616304893
501,5.5796,99.9283616304893
502,5.5796,99.9283616304893
503,5.5796,99.9283616304893
504,5.5796,99.9283616304893
505,5.5796,99.9283616304893
506,5.5796,99.9283616304893
507,5.5796,99.9283616304893
508,5.5796,99.9283616304893
509,5.5796,99.9283616304893
510,5.5796,99.9283616304893
511,5.5796,99.9283616304893
512,5.5796,99.9283616304893
513,5.5796,99.9283616304893
514,5.5796,99.9283616304893
515,5.5796,99.9283616304893
516,5.5796,99.9283616304893
517,5.5796,99.9283616304893
518,5.5796,99.9283616304893
519,5.5796,99.9283616304893
520,5.5794,99.9247797120138
521,5.5794,99.9247797120138
522,5.5794,99.9247797120138
523,5.5794,99.9247797120138
524,5.5794,99.9247797120138
525,5.5794,99.9247797120138
526,5.5794,99.9247797120138
527,5.5794,99.9247797120138
528,5.5794,99.9247797120138
529,5.5794,99.9247797120138
530,5.5794,99.9247797120138
531,5.5794,99.9247797120138
532,5.5794,99.9247797120138
533,5.5794,99.9247797120138
534,5.5794,99.9247797120138
535,5.5794,99.9247797120138
536,5.5794,99.9247797120138
537,5.5794,99.9247797120138
538,5.5794,99.9247797120138
539,5.5794,99.9247797120138
540,5.5794,99.9247797120138
541,5.5794,99.9247797120138
542,5.5794,99.9247797120138
543,5.5794,99.9247797120138
544,5.5792,99.9211977935382
545,5.5792,99.9211977935382
546,5.5792,99.9211977935382
547,5.5792,99.9211977935382
548,5.5792,99.9211977935382
549,5.5792,99.9211977935382
550,5.5792,99.9211977935382
551,5.5792,99.9211977935382
552,5.5792,99.9211977935382
553,5.5792,99.9211977935382
554,5.5792,99.9211977935382
555,5.5792,99.9211977935382
556,5.5792,99.9211977935382
557,5.5792,99.9211977935382
558,5.5792,99.9211977935382
559,5.5792,99.9211977935382
560,5.5792,99.9211977935382
561,5.5792,99.9211977935382
562,5.5792,99.9211977935382
563,5.5792,99.9211977935382
564,5.5792,99.9211977935382
565,5.5792,99.9211977935382
566,5.5792,99.9211977935382
567,5.5792,99.9211977935382
568,5.579,99.9176158750627
569,5.579,99.9176158750627
570,5.579,99.9176158750627
571,5.579,99.9176158750627
572,5.579,99.9176158750627
573,5.579,99.9176158750627
574,5.579,99.9176158750627
575,5.579,99.9176158750627
576,5.579,99.9176158750627
577,5.579,99.9176158750627
578,5.579,99.9176158750627
579,5.579,99.9176158750627
580,5.579,99.9176158750627
581,5.579,99.9176158750627
582,5.579,99.9176158750627
583,5.579,99.9176158750627
584,5.579,99.9176158750627
585,5.579,99.9176158750627
586,5.579,99.9176158750627
587,5.579,99.9176158750627
588,5.579,99.9176158750627
589,5.579,99.9176158750627
590,5.579,99.9176158750627
591,5.579,99.9176158750627
592,5.5788,99.9140339565872
593,5.5788,99.9140339565872
594,5.5788,99.9140339565872
595,5.5788,99.9140339565872
596,5.5788,99.9140339565872
597,5.5788,99.9140339565872
598,5.5788,99.9140339565872
599,5.5788,99.9140339565872
600,5.5788,99.9140339565872
601,5.5788,99.9140339565872
602,5.5788,99.9140339565872
603,5.5788,99.9140339565872
604,5.5788,99.9140339565872
605,5.5788,99.9140339565872
606,5.5788,99.9140339565872
607,5.5788,99.9140339565872
608,5.5788,99.9140339565872
609,5.5788,99.9140339565872
610,5.5788,99.9140339565872
611,5.5788,99.9140339565872
612,5.5788,99.9140339565872
613,5.5788,99.9140339565872
614,5.5788,99.9140339565872
615,5.5788,99.9140339565872
616,5.5786,99.9104520381116
617,5.5786,99.9104520381116
618,5.5786,99.9104520381116
619,5.5786,99.9104520381116
620,5.5786,99.9104520381116
621,5.5786,99.9104520381116
622,5.5786,99.9104520381116
623,5.5786,99.9104520381116
624,5.5786,99.9104520381116
625,5.5786,99.9104520381116
626,5.5786,99.9104520381116
627,5.5786,99.9104520381116
628,5.5786,99.9104520381116
629,5.5786,99.9104520381116
630,5.5786,99.9104520381116
631,5.5786,99.9104520381116
632,5.5786,99.9104520381116
633,5.5786,99.9104520381116
634,5.5786,99.9104520381116
635,5.5786,99.9104520381116
636,5.5786,99.9104520381116
637,5.5786,99.9104520381116
638,5.5786,99.9104520381116
639,5.5786,99.9104520381116
640,5.5784,99.9068701196361
641,5.5784,99.9068701196361
642,5.5784,99.9068701196361
643,5.5784,99.9068701196361
644,5.5784,99.9068701196361
645,5.5784,99.9068701196361
646,5.5784,99.9068701196361
647,5.5784,99.9068701196361
648,5.5784,99.9068701196361
649,5.5784,99.9068701196361
650,5.5784,99.9068701196361
651,5.5784,99.9068701196361
652,5.5784,99.9068701196361
653,5.5784,99.9068701196361
654,5.5784,99.9068701196361
655,5.5784,99.9068701196361
656,5.5784,99.9068701196361
657,5.5784,99.9068701196361
658,5.5784,99.9068701196361
659,5.5784,99.9068701196361
660,5.5784,99.9068701196361
661,5.5784,99.9068701196361
662,5.5784,99.9068701196361
663,5.5784,99.9068701196361
664,5.5782,99.9032882011606
665,5.5782,99.9032882011606
666,5.5782,99.9032882011606
667,5.5782,99.9032882011606
668,5.5782,99.9032882011606
669,5.5782,99.9032882011606
670,5.5782,99.9032882011606
671,5.5782,99.9032882011606
672,5.5782,99.9032882011606
673,5.5782,99.9032882011606
674,5.5782,99.9032882011606
675,5.5782,99.9032882011606
676,5.5782,99.9032882011606
677,5.5782,99.9032882011606
678,5.5782,99.9032882011606
679,5.5782,99.9032882011606
680,5.5782,99.9032882011606
681,5.5782,99.9032882011606
682,5.5782,99.9032882011606
683,5.5782,99.9032882011606
684,5.5782,99.9032882011606
685,5.5782,99.9032882011606
686,5.5782,99.9032882011606
687,5.5782,99.9032882011606
688,5.578,99.899706282685
689,5.578,99.899706282685
690,5.578,99.899706282685
691,5.578,99.899706282685
692,5.578,99.899706282685
693,5.578,99.899706282685
694,5.578,99.899706282685
695,5.578,99.899706282685
696,5.578,99.899706282685
697,5.578,99.899706282685
698,5.578,99.899706282685
699,5.578,99.899706282685
700,5.578,99.899706282685
701,5.578,99.899706282685
702,5.578,99.899706282685
703,5.578,99.899706282685
704,5.578,99.899706282685
705,5.578,99.899706282685
706,5.578,99.899706282685
707,5.578,99.899706282685
708,5.578,99.899706282685
709,5.578,99.899706282685
710,5.578,99.899706282685
711,5.578,99.899706282685
712,5.5778,99.8961243642095
713,5.5778,99.8961243642095
714,5.5778,99.8961243642095
715,5.5778,99.8961243642095
716,5.5778,99.8961243642095
717,5.5778,99.8961243642095
718,5.5778,99.8961243642095
719,5.5778,99.8961243642095
720,5.5778,99.8961243642095
721,5.5778,99.8961243642095
722,5.5778,99.8961243642095
723,5.5778,99.8961243642095
724,5.5778,99.8961243642095
725,5.5778,99.8961243642095
726,5.5778,99.8961243642095
727,5.5778,99.8961243642095
728,5.5778,99.8961243642095
729,5.5778,99.8961243642095
730,5.5778,99.8961243642095
731,5.5778,99.8961243642095
732,5.5778,99.8961243642095
733,5.5778,99.8961243642095
734,5.5778,99.8961243642095
735,5.5778,99.8961243642095
736,5.5776,99.892542445734
737,5.5776,99.892542445734
738,5.5776,99.892542445734
739,5.5776,99.892542445734
740,5.5776,99.892542445734
741,5.5776,99.892542445734
742,5.5776,99.892542445734
743,5.5776,99.892542445734
744,5.5776,99.892542445734
745,5.5776,99.892542445734
746,5.5776,99.892542445734
747,5.5776,99.892542445734
748,5.5776,99.892542445734
749,5.5776,99.892542445734
750,5.5776,99.892542445734
751,5.5776,99.892542445734
752,5.5776,99.892542445734
753,5.5776,99.892542445734
754,5.5776,99.892542445734
755,5.5776,99.892542445734
756,5.5776,99.892542445734
757,5.5776,99.892542445734
758,5.5776,99.892542445734
759,5.5776,99.892542445734
760,5.5773,99.8871695680206
761,5.5773,99.8871695680206
762,5.5773,99.8871695680206
763,5.5773,99.8871695680206
764,5.5773,99.8871695680206
765,5.5773,99.8871695680206
766,5.5773,99.8871695680206
767,5.5773,99.8871695680206
768,5.5773,99.8871695680206
769,5.5773,99.8871695680206
770,5.5773,99.8871695680206
771,5.5773,99.8871695680206
772,5.5773,99.8871695680206
773,5.5773,99.8871695680206
774,5.5773,99.8871695680206
775,5.5773,99.8871695680206
776,5.5773,99.8871695680206
777,5.5773,99.8871695680206
778,5.5773,99.8871695680206
779,5.5773,99.8871695680206
780,5.5773,99.8871695680206
781,5.5773,99.8871695680206
782,5.5773,99.8871695680206
783,5.5773,99.8871695680206
784,5.5771,99.8835876495451
785,5.5771,99.8835876495451
786,5.5771,99.8835876495451
787,5.5771,99.8835876495451
788,5.5771,99.8835876495451
789,5.5771,99.8835876495451
790,5.5771,99.8835876495451
791,5.5771,99.8835876495451
792,5.5771,99.8835876495451
793,5.5771,99.8835876495451
794,5.5771,99.8835876495451
795,5.5771,99.8835876495451
796,5.5771,99.8835876495451
797,5.5771,99.8835876495451
798,5.5771,99.8835876495451
799,5.5771,99.8835876495451
800,5.5771,99.8835876495451
801,5.5771,99.8835876495451
802,5.5771,99.8835876495451
803,5.5771,99.8835876495451
804,5.5771,99.8835876495451
805,5.5771,99.8835876495451
806,5.5771,99.8835876495451
807,5.5771,99.8835876495451
808,5.5769,99.8800057310696
809,5.5769,99.8800057310696
810,5.5769,99.8800057310696
811,5.5769,99.8800057310696
812,5.5769,99.8800057310696
813,5.5769,99.8800057310696
814,5.5769,99.8800057310696
815,5.5769,99.8800057310696
816,5.5769,99.8800057310696
817,5.5769,99.8800057310696
818,5.5769,99.8800057310696
819,5.5769,99.8800057310696
820,5.5769,99.8800057310696
821,5.5769,99.8800057310696
822,5.5769,99.8800057310696
823,5.5769,99.8800057310696
824,5.5769,99.8800057310696
825,5.5769,99.8800057310696
826,5.5769,99.8800057310696
827,5.5769,99.8800057310696
828,5.5769,99.8800057310696
829,5.5769,99.8800057310696
830,5.5769,99.8800057310696
831,5.5769,99.8800057310696
832,5.5767,99.876423812594
833,5.5767,99.876423812594
834,5.5767,99.876423812594
835,5.5767,99.876423812594
836,5.5767,99.876423812594
837,5.5767,99.876423812594
838,5.5767,99.876423812594
839,5.5767,99.876423812594
840,5.5767,99.876423812594
841,5.5767,99.876423812594
842,5.5767,99.876423812594
843,5.5767,99.876423812594
844,5.5767,99.876423812594
845,5.5767,99.876423812594
846,5.5767,99.876423812594
847,5.5767,99.876423812594
848,5.5767,99.876423812594
849,5.5767,99.876423812594
850,5.5767,99.876423812594
851,5.5767,99.876423812594
852,5.5767,99.876423812594
853,5.5767,99.876423812594
854,5.5767,99.876423812594
855,5.5767,99.876423812594
856,5.5765,99.8728418941185
857,5.5765,99.8728418941185
858,5.5765,99.8728418941185
859,5.5765,99.8728418941185
860,5.5765,99.8728418941185
861,5.5765,99.8728418941185
862,5.5765,99.8728418941185
863,5.5765,99.8728418941185
864,5.5765,99.8728418941185
865,5.5765,99.8728418941185
866,5.5765,99.8728418941185
867,5.5765,99.8728418941185
868,5.5765,99.8728418941185
869,5.5765,99.8728418941185
870,5.5765,99.8728418941185
871,5.5765,99.8728418941185
872,5.5765,99.8728418941185
873,5.5765,99.8728418941185
874,5.5765,99.8728418941185
875,5.5765,99.8728418941185
876,5.5765,99.8728418941185
877,5.5765,99.8728418941185
878,5.5765,99.8728418941185
879,5.5765,99.8728418941185
880,5.5763,99.869259975643
881,5.5763,99.869259975643
882,5.5763,99.869259975643
883,5.5763,99.869259975643
884,5.5763,99.869259975643
885,5.5763,99.869259975643
886,5.5763,99.869259975643
887,5.5763,99.869259975643
888,5.5763,99.869259975643
889,5.5763,99.869259975643
890,5.5763,99.869259975643
891,5.5763,99.869259975643
892,5.5763,99.869259975643
893,5.5763,99.869259975643
894,5.5763,99.869259975643
895,5.5763,99.869259975643
896,5.5763,99.869259975643
897,5.5763,99.869259975643
898,5.5763,99.869259975643
899,5.5763,99.869259975643
900,5.5763,99.869259975643
901,5.5763,99.869259975643
902,5.5763,99.869259975643
903,5.5763,99.869259975643
904,5.5761,99.8656780571674
905,5.5761,99.8656780571674
906,5.5761,99.8656780571674
907,5.5761,99.8656780571674
908,5.5761,99.8656780571674
909,5.5761,99.8656780571674
910,5.5761,99.8656780571674
911,5.5761,99.8656780571674
912,5.5761,99.8656780571674
913,5.5761,99.8656780571674
914,5.5761,99.8656780571674
915,5.5761,99.8656780571674
916,5.5761,99.8656780571674
917,5.5761,99.8656780571674
918,5.5761,99.8656780571674
919,5.5761,99.8656780571674
920,5.5761,99.8656780571674
921,5.5761,99.8656780571674
922,5.5761,99.8656780571674
923,5.5761,99.8656780571674
924,5.5761,99.8656780571674
925,5.5761,99.8656780571674
926,5.5761,99.8656780571674
927,5.5761,99.8656780571674
928,5.5759,99.8620961386919
929,5.5759,99.8620961386919
930,5.5759,99.8620961386919
931,5.5759,99.8620961386919
932,5.5759,99.8620961386919
933,5.5759,99.8620961386919
934,5.5759,99.8620961386919
935,5.5759,99.8620961386919
936,5.5759,99.8620961386919
937,5.5759,99.8620961386919
938,5.5759,99.8620961386919
939,5.5759,99.8620961386919
940,5.5759,99.8620961386919
941,5.5759,99.8620961386919
942,5.5759,99.8620961386919
943,5.5759,99.8620961386919
944,5.5759,99.8620961386919
945,5.5759,99.8620961386919
946,5.5759,99.8620961386919
947,5.5759,99.8620961386919
948,5.5759,99.8620961386919
949,5.5759,99.8620961386919
950,5.5759,99.8620961386919
951,5.5759,99.8620961386919
952,5.5757,99.8585142202164
953,5.5757,99.8585142202164
954,5.5757,99.8585142202164
955,5.5757,99.8585142202164
956,5.5757,99.8585142202164
957,5.5757,99.8585142202164
958,5.5757,99.8585142202164
959,5.5757,99.8585142202164
960,5.5757,99.8585142202164
961,5.5757,99.8585142202164
962,5.5757,99.8585142202164
963,5.5757,99.8585142202164
964,5.5757,99.8585142202164
965,5.5757,99.8585142202164
966,5.5757,99.8585142202164
967,5.5757,99.8585142202164
968,5.5757,99.8585142202164
969,5.5757,99.8585142202164
970,5.5757,99.8585142202164
971,5.5757,99.8585142202164
972,5.5757,99.8585142202164
973,5.5757,99.8585142202164
974,5.5757,99.8585142202164
975,5.5757,99.8585142202164
976,5.5755,99.8549323017408
977,5.5755,99.8549323017408
978,5.5755,99.8549323017408
979,5.5755,99.8549323017408
980,5.5755,99.8549323017408
981,5.5755,99.8549323017408
982,5.5755,99.8549323017408
983,5.5755,99.8549323017408
984,5.5755,99.8549323017408
985,5.5755,99.8549323017408
986,5.5755,99.8549323017408
987,5.5755,99.8549323017408
988,5.5755,99.8549323017408
989,5.5755,99.8549323017408
990,5.5755,99.8549323017408
991,5.5755,99.8549323017408
992,5.5755,99.8549323017408
993,5.5755,99.8549323017408
994,5.5755,99.8549323017408
995,5.5755,99.8549323017408
996,5.5755,99.8549323017408
997,5.5755,99.8549323017408
998,5.5755,99.8549323017408
999,5.5755,99.8549323017408
1000,5.5753,99.8513503832653
1001,5.5753,99.8513503832653
1002,5.5753,99.8513503832653
1003,5.5753,99.8513503832653
1004,5.5753,99.8513503832653
1005,5.5753,99.8513503832653
1006,5.5753,99.8513503832653
1007,5.5753,99.8513503832653
1008,5.5753,99.8513503832653
1009,5.5753,99.8513503832653
1010,5.5753,99.8513503832653
1011,5.5753,99.8513503832653
1012,5.5753,99.8513503832653
1013,5.5753,99.8513503832653
1014,5.5753,99.8513503832653
1015,5.5753,99.8513503832653
1016,5.5753,99.8513503832653
1017,5.5753,99.8513503832653
1018,5.5753,99.8513503832653
1019,5.5753,99.8513503832653
1020,5.5753,99.8513503832653
1021,5.5753,99.8513503832653
1022,5.5753,99.8513503832653
1023,5.5753,99.8513503832653
1024,5.5751,99.8477684647897
1025,5.5751,99.8477684647897
1026,5.5751,99.8477684647897
1027,5.5751,99.8477684647897
1028,5.5751,99.8477684647897
1029,5.5751,99.8477684647897
1030,5.5751,99.8477684647897
1031,5.5751,99.8477684647897
1032,5.5751,99.8477684647897
1033,5.5751,99.8477684647897
1034,5.5751,99.8477684647897
1035,5.5751,99.8477684647897
1036,5.5751,99.8477684647897
1037,5.5751,99.8477684647897
1038,5.5751,99.8477684647897
1039,5.5751,99.8477684647897
1040,5.5751,99.8477684647897
1041,5.5751,99.8477684647897
1042,5.5751,99.8477684647897
1043,5.5751,99.8477684647897
