P2,P1,E,Pch,Pdis,Demand,S_max,SolarGen,Pdumped
0.0,0.0,133.84,19.34,0.0,25.18,254.75,44.52,100000.0
0.0,0.0,149.31,9.7,0.0,24.8,324.32,34.5,100000.0
0.0,1.59,157.07,0.0,1.45,25.18,224.39,22.14,100000.0
0.0,15.0,155.36,0.0,6.86,31.28,871.2,9.42,100000.0
0.0,29.15,147.29,0.0,8.64,38.15,227.71,0.36,100000.0
0.0,29.49,137.13,0.0,7.51,37.01,193.1,0.0,100000.0
0.0,26.44,128.29,0.0,6.37,32.81,0.0,0.0,100000.0
0.0,22.32,120.79,0.0,5.53,27.85,0.0,0.0,100000.0
0.0,18.0,114.29,0.0,4.89,22.89,0.0,0.0,100000.0
0.0,15.66,108.54,0.0,4.56,20.22,172.24,0.0,100000.0
0.0,14.63,103.17,0.0,4.44,19.08,700.03,0.0,100000.0
0.0,13.9,97.94,0.0,4.41,18.31,871.51,0.0,100000.0
0.0,13.13,92.76,0.0,4.41,17.55,1.58,0.0,100000.0
0.0,12.98,87.56,0.0,4.56,17.55,245.14,0.0,100000.0
0.0,12.77,82.19,0.0,4.78,17.55,0.0,0.0,100000.0
0.0,15.01,76.57,0.0,5.59,20.6,172.23,0.0,100000.0
0.0,15.14,69.99,0.0,6.31,22.89,498.76,1.44,100000.0
0.0,8.84,62.56,0.0,5.34,26.24,77.53,12.06,100000.0
0.0,1.26,56.28,0.0,1.19,27.47,225.38,25.02,100000.0
0.0,0.0,54.88,9.05,0.0,27.85,870.24,36.9,100000.0
0.0,0.0,62.12,16.88,0.0,29.38,0.0,46.26,100000.0
0.0,0.0,75.63,22.2,0.0,29.76,225.3,51.96,100000.0
0.0,0.0,93.39,25.33,0.0,28.61,699.28,53.94,100000.0
0.0,0.0,113.66,25.3,0.0,25.94,0.0,51.24,100000.0
0.0,0.0,133.9,19.34,0.0,25.18,1.58,44.52,100000.0
0.0,0.0,149.37,9.7,0.0,24.8,193.1,34.5,100000.0
0.0,1.59,157.13,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.0,155.42,0.0,6.86,31.28,168.22,9.42,100000.0
0.0,29.15,147.35,0.0,8.64,38.15,245.24,0.36,100000.0
0.0,29.49,137.19,0.0,7.51,37.01,871.34,0.0,100000.0
0.0,26.44,128.35,0.0,6.37,32.81,0.0,0.0,100000.0
0.0,22.32,120.85,0.0,5.53,27.85,224.43,0.0,100000.0
0.0,18.0,114.35,0.0,4.89,22.89,77.63,0.0,100000.0
0.0,15.66,108.6,0.0,4.56,20.22,2.51,0.0,100000.0
0.0,14.63,103.23,0.0,4.44,19.08,224.37,0.0,100000.0
0.0,13.9,98.01,0.0,4.41,18.31,77.7,0.0,100000.0
0.0,13.13,92.82,0.0,4.42,17.55,172.25,0.0,100000.0
0.0,12.98,87.62,0.0,4.57,17.55,0.0,0.0,100000.0
0.0,12.76,82.25,0.0,4.79,17.55,2.51,0.0,100000.0
0.0,15.01,76.62,0.0,5.59,20.6,172.24,0.0,100000.0
0.0,15.13,70.04,0.0,6.32,22.89,225.47,1.44,100000.0
0.0,8.84,62.61,0.0,5.34,26.24,0.0,12.06,100000.0
0.0,1.26,56.33,0.0,1.19,27.47,77.7,25.02,100000.0
0.0,0.0,54.93,9.05,0.0,27.85,871.52,36.9,100000.0
0.0,0.0,62.17,16.88,0.0,29.38,324.22,46.26,100000.0
0.0,0.0,75.68,22.2,0.0,29.76,77.74,51.96,100000.0
0.0,0.0,93.44,25.33,0.0,28.61,227.74,53.94,100000.0
0.0,0.0,113.71,25.3,0.0,25.94,0.0,51.24,100000.0
0.0,0.0,133.94,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.42,9.7,0.0,24.8,168.22,34.5,100000.0
0.0,1.59,157.18,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.01,155.47,0.0,6.86,31.28,214.0,9.42,100000.0
0.0,29.15,147.4,0.0,8.64,38.15,0.0,0.36,100000.0
0.0,29.49,137.24,0.0,7.51,37.01,699.9,0.0,100000.0
0.0,26.44,128.4,0.0,6.37,32.81,172.23,0.0,100000.0
0.0,22.32,120.91,0.0,5.53,27.85,0.0,0.0,100000.0
0.0,18.0,114.41,0.0,4.89,22.89,225.42,0.0,100000.0
0.0,15.66,108.66,0.0,4.56,20.22,699.9,0.0,100000.0
0.0,14.63,103.29,0.0,4.44,19.08,224.37,0.0,100000.0
0.0,13.9,98.06,0.0,4.41,18.31,0.0,0.0,100000.0
0.0,13.13,92.87,0.0,4.42,17.55,0.0,0.0,100000.0
0.0,12.98,87.68,0.0,4.57,17.55,0.0,0.0,100000.0
0.0,12.76,82.3,0.0,4.79,17.55,851.45,0.0,100000.0
0.0,15.01,76.67,0.0,5.59,20.6,245.28,0.0,100000.0
0.0,15.13,70.09,0.0,6.32,22.89,324.4,1.44,100000.0
0.0,8.83,62.66,0.0,5.34,26.24,0.0,12.06,100000.0
0.0,1.26,56.38,0.0,1.19,27.47,245.12,25.02,100000.0
0.0,0.0,54.98,9.05,0.0,27.85,225.48,36.9,100000.0
0.0,0.0,62.22,16.88,0.0,29.38,162.52,46.26,100000.0
0.0,0.0,75.73,22.2,0.0,29.76,168.22,51.96,100000.0
0.0,0.0,93.49,25.33,0.0,28.61,225.44,53.94,100000.0
0.0,0.0,113.75,25.3,0.0,25.94,0.0,51.24,100000.0
0.0,0.0,133.99,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.46,9.7,0.0,24.8,2.51,34.5,100000.0
0.0,1.59,157.22,0.0,1.45,25.18,851.23,22.14,100000.0
0.0,15.01,155.51,0.0,6.86,31.28,851.54,9.42,100000.0
0.0,29.16,147.45,0.0,8.63,38.15,699.78,0.36,100000.0
0.0,29.5,137.29,0.0,7.51,37.01,172.28,0.0,100000.0
0.0,26.44,128.45,0.0,6.37,32.81,0.0,0.0,100000.0
0.0,22.32,120.96,0.0,5.53,27.85,0.0,0.0,100000.0
0.0,18.0,114.45,0.0,4.89,22.89,2.51,0.0,100000.0
0.0,15.66,108.71,0.0,4.56,20.22,1.59,0.0,100000.0
0.0,14.63,103.34,0.0,4.44,19.08,699.57,0.0,100000.0
0.0,13.9,98.11,0.0,4.41,18.31,0.0,0.0,100000.0
0.0,13.13,92.92,0.0,4.42,17.55,224.4,0.0,100000.0
0.0,12.98,87.72,0.0,4.57,17.55,172.25,0.0,100000.0
0.0,12.76,82.35,0.0,4.79,17.55,227.77,0.0,100000.0
0.0,15.01,76.72,0.0,5.6,20.6,0.0,0.0,100000.0
0.0,15.13,70.13,0.0,6.32,22.89,0.0,1.44,100000.0
0.0,8.83,62.7,0.0,5.34,26.24,245.15,12.06,100000.0
0.0,1.26,56.41,0.0,1.19,27.47,225.23,25.02,100000.0
0.0,0.0,55.02,9.05,0.0,27.85,228.27,36.9,100000.0
0.0,0.0,62.26,16.88,0.0,29.38,498.25,46.26,100000.0
0.0,0.0,75.76,22.2,0.0,29.76,168.24,51.96,100000.0
0.0,0.0,93.53,25.33,0.0,28.61,0.0,53.94,100000.0
0.0,0.0,113.79,25.3,0.0,25.94,0.0,51.24,100000.0
0.0,0.0,134.03,19.34,0.0,25.18,324.4,44.52,100000.0
0.0,0.0,149.5,9.7,0.0,24.8,498.4,34.5,100000.0
0.0,1.59,157.26,0.0,1.45,25.18,200.93,22.14,100000.0
0.0,15.01,155.55,0.0,6.86,31.28,0.0,9.42,100000.0
0.0,29.16,147.49,0.0,8.63,38.15,0.0,0.36,100000.0
0.0,29.5,137.33,0.0,7.51,37.01,77.5,0.0,100000.0
0.0,26.44,128.5,0.0,6.37,32.81,498.22,0.0,100000.0
0.0,22.32,121.0,0.0,5.53,27.85,0.0,0.0,100000.0
0.0,18.0,114.5,0.0,4.89,22.89,700.03,0.0,100000.0
0.0,15.66,108.75,0.0,4.56,20.22,193.1,0.0,100000.0
0.0,14.63,103.38,0.0,4.44,19.08,245.14,0.0,100000.0
0.0,13.9,98.15,0.0,4.41,18.31,0.0,0.0,100000.0
0.0,13.13,92.96,0.0,4.42,17.55,851.44,0.0,100000.0
0.0,12.98,87.77,0.0,4.57,17.55,245.17,0.0,100000.0
0.0,12.76,82.39,0.0,4.79,17.55,2.51,0.0,100000.0
0.0,15.0,76.76,0.0,5.6,20.6,498.76,0.0,100000.0
0.0,15.13,70.17,0.0,6.32,22.89,0.0,1.44,100000.0
0.0,8.83,62.73,0.0,5.34,26.24,0.0,12.06,100000.0
0.0,1.26,56.45,0.0,1.19,27.47,700.05,25.02,100000.0
0.0,0.0,55.05,9.05,0.0,27.85,847.76,36.9,100000.0
0.0,0.0,62.29,16.88,0.0,29.38,172.23,46.26,100000.0
0.0,0.0,75.8,22.2,0.0,29.76,226.41,51.96,100000.0
0.0,0.0,93.56,25.33,0.0,28.61,324.26,53.94,100000.0
0.0,0.0,113.82,25.3,0.0,25.94,193.11,51.24,100000.0
0.0,0.0,134.06,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.53,9.7,0.0,24.8,172.23,34.5,100000.0
0.0,1.59,157.3,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.01,155.59,0.0,6.86,31.28,0.0,9.42,100000.0
0.0,29.16,147.52,0.0,8.63,38.15,162.46,0.36,100000.0
0.0,29.5,137.37,0.0,7.51,37.01,498.62,0.0,100000.0
0.0,26.44,128.53,0.0,6.37,32.81,168.4,0.0,100000.0
0.0,22.32,121.04,0.0,5.53,27.85,193.13,0.0,100000.0
0.0,18.0,114.54,0.0,4.89,22.89,485.59,0.0,100000.0
0.0,15.66,108.79,0.0,4.56,20.22,498.72,0.0,100000.0
0.0,14.63,103.42,0.0,4.45,19.08,0.0,0.0,100000.0
0.0,13.9,98.19,0.0,4.41,18.31,77.5,0.0,100000.0
0.0,13.13,93.0,0.0,4.42,17.55,0.0,0.0,100000.0
0.0,12.98,87.8,0.0,4.57,17.55,172.26,0.0,100000.0
0.0,12.76,82.43,0.0,4.79,17.55,0.0,0.0,100000.0
0.0,15.0,76.79,0.0,5.6,20.6,851.45,0.0,100000.0
0.0,15.13,70.21,0.0,6.32,22.89,0.0,1.44,100000.0
0.0,8.83,62.77,0.0,5.34,26.24,2.51,12.06,100000.0
0.0,1.26,56.48,0.0,1.19,27.47,0.0,25.02,100000.0
0.0,0.0,55.08,9.05,0.0,27.85,172.24,36.9,100000.0
0.0,0.0,62.32,16.88,0.0,29.38,2.51,46.26,100000.0
0.0,0.0,75.83,22.2,0.0,29.76,0.0,51.96,100000.0
0.0,0.0,93.59,25.33,0.0,28.61,172.24,53.94,100000.0
0.0,0.0,113.85,25.3,0.0,25.94,0.0,51.24,100000.0
0.0,0.0,134.09,19.34,0.0,25.18,851.52,44.52,100000.0
0.0,0.0,149.57,9.7,0.0,24.8,214.0,34.5,100000.0
0.0,1.59,157.33,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.01,155.62,0.0,6.85,31.28,245.24,9.42,100000.0
0.0,29.16,147.55,0.0,8.63,38.15,0.0,0.36,100000.0
0.0,29.5,137.4,0.0,7.51,37.01,0.0,0.0,100000.0
0.0,26.44,128.57,0.0,6.37,32.81,1.59,0.0,100000.0
0.0,22.32,121.07,0.0,5.53,27.85,228.44,0.0,100000.0
0.0,18.0,114.57,0.0,4.89,22.89,214.06,0.0,100000.0
0.0,15.66,108.82,0.0,4.56,20.22,224.38,0.0,100000.0
0.0,14.63,103.46,0.0,4.45,19.08,168.24,0.0,100000.0
0.0,13.9,98.23,0.0,4.41,18.31,213.98,0.0,100000.0
0.0,13.13,93.04,0.0,4.42,17.55,324.41,0.0,100000.0
0.0,12.98,87.84,0.0,4.57,17.55,77.54,0.0,100000.0
0.0,12.76,82.46,0.0,4.79,17.55,162.46,0.0,100000.0
0.0,15.0,76.82,0.0,5.6,20.6,245.13,0.0,100000.0
0.0,15.12,70.24,0.0,6.33,22.89,213.97,1.44,100000.0
0.0,8.83,62.8,0.0,5.34,26.24,699.71,12.06,100000.0
0.0,1.26,56.51,0.0,1.19,27.47,0.0,25.02,100000.0
0.0,0.0,55.11,9.05,0.0,27.85,0.0,36.9,100000.0
0.0,0.0,62.35,16.88,0.0,29.38,164.35,46.26,100000.0
0.0,0.0,75.86,22.2,0.0,29.76,2.51,51.96,100000.0
0.0,0.0,93.62,25.33,0.0,28.61,172.23,53.94,100000.0
0.0,0.0,113.88,25.3,0.0,25.94,245.27,51.24,100000.0
0.0,0.0,134.12,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.59,9.7,0.0,24.8,227.76,34.5,100000.0
0.0,1.59,157.36,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.01,155.65,0.0,6.85,31.28,849.81,9.42,100000.0
0.0,29.16,147.58,0.0,8.63,38.15,0.0,0.36,100000.0
0.0,29.5,137.43,0.0,7.51,37.01,214.0,0.0,100000.0
0.0,26.44,128.6,0.0,6.37,32.81,224.39,0.0,100000.0
0.0,22.32,121.11,0.0,5.53,27.85,77.59,0.0,100000.0
0.0,18.0,114.61,0.0,4.89,22.89,324.18,0.0,100000.0
0.0,15.66,108.86,0.0,4.56,20.22,173.03,0.0,100000.0
0.0,14.63,103.49,0.0,4.45,19.08,0.0,0.0,100000.0
0.0,13.9,98.26,0.0,4.41,18.31,0.0,0.0,100000.0
0.0,13.13,93.07,0.0,4.42,17.55,224.5,0.0,100000.0
0.0,12.98,87.87,0.0,4.57,17.55,193.18,0.0,100000.0
0.0,12.76,82.49,0.0,4.79,17.55,324.26,0.0,100000.0
0.0,15.0,76.85,0.0,5.6,20.6,0.0,0.0,100000.0
0.0,15.12,70.27,0.0,6.33,22.89,341.53,1.44,100000.0
0.0,8.83,62.82,0.0,5.35,26.24,0.0,12.06,100000.0
0.0,1.26,56.53,0.0,1.19,27.47,0.0,25.02,100000.0
0.0,0.0,55.14,9.05,0.0,27.85,1.59,36.9,100000.0
0.0,0.0,62.38,16.88,0.0,29.38,0.0,46.26,100000.0
0.0,0.0,75.88,22.2,0.0,29.76,245.25,51.96,100000.0
0.0,0.0,93.65,25.33,0.0,28.61,193.12,53.94,100000.0
0.0,0.0,113.91,25.3,0.0,25.94,168.49,51.24,100000.0
0.0,0.0,134.15,19.34,0.0,25.18,78.64,44.52,100000.0
0.0,0.0,149.62,9.7,0.0,24.8,77.71,34.5,100000.0
0.0,1.59,157.38,0.0,1.45,25.18,228.97,22.14,100000.0
0.0,15.01,155.67,0.0,6.85,31.28,851.5,9.42,100000.0
0.0,29.16,147.61,0.0,8.63,38.15,225.38,0.36,100000.0
0.0,29.5,137.46,0.0,7.51,37.01,77.49,0.0,100000.0
0.0,26.44,128.63,0.0,6.37,32.81,224.42,0.0,100000.0
0.0,22.32,121.13,0.0,5.53,27.85,0.0,0.0,100000.0
0.0,18.0,114.63,0.0,4.89,22.89,0.0,0.0,100000.0
0.0,15.66,108.89,0.0,4.56,20.22,871.01,0.0,100000.0
0.0,14.63,103.52,0.0,4.45,19.08,213.97,0.0,100000.0
0.0,13.9,98.29,0.0,4.41,18.31,0.0,0.0,100000.0
0.0,13.13,93.1,0.0,4.42,17.55,225.49,0.0,100000.0
0.0,12.98,87.9,0.0,4.57,17.55,0.0,0.0,100000.0
0.0,12.76,82.52,0.0,4.79,17.55,227.79,0.0,100000.0
0.0,15.0,76.88,0.0,5.6,20.6,162.45,0.0,100000.0
0.0,15.12,70.29,0.0,6.33,22.89,225.51,1.44,100000.0
0.0,8.83,62.85,0.0,5.35,26.24,0.0,12.06,100000.0
0.0,1.26,56.56,0.0,1.19,27.47,2.51,25.02,100000.0
0.0,0.0,55.16,9.05,0.0,27.85,0.0,36.9,100000.0
0.0,0.0,62.4,16.88,0.0,29.38,851.29,46.26,100000.0
0.0,0.0,75.91,22.2,0.0,29.76,699.85,51.96,100000.0
0.0,0.0,93.67,25.33,0.0,28.61,1.58,53.94,100000.0
0.0,0.0,113.93,25.3,0.0,25.94,700.03,51.24,100000.0
0.0,0.0,134.17,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.64,9.7,0.0,24.8,225.47,34.5,100000.0
0.0,1.59,157.4,0.0,1.45,25.18,699.89,22.14,100000.0
0.0,15.01,155.69,0.0,6.85,31.28,77.51,9.42,100000.0
0.0,29.16,147.63,0.0,8.63,38.15,225.32,0.36,100000.0
0.0,29.5,137.48,0.0,7.5,37.01,168.24,0.0,100000.0
0.0,26.44,128.65,0.0,6.37,32.81,324.4,0.0,100000.0
0.0,22.32,121.16,0.0,5.53,27.85,224.44,0.0,100000.0
0.0,18.0,114.66,0.0,4.89,22.89,214.03,0.0,100000.0
0.0,15.66,108.91,0.0,4.56,20.22,245.22,0.0,100000.0
0.0,14.63,103.54,0.0,4.45,19.08,172.29,0.0,100000.0
0.0,13.9,98.31,0.0,4.41,18.31,871.45,0.0,100000.0
0.0,13.13,93.12,0.0,4.42,17.55,225.48,0.0,100000.0
0.0,12.98,87.92,0.0,4.57,17.55,0.0,0.0,100000.0
0.0,12.76,82.54,0.0,4.79,17.55,214.02,0.0,100000.0
0.0,15.0,76.91,0.0,5.6,20.6,324.38,0.0,100000.0
0.0,15.12,70.31,0.0,6.33,22.89,172.24,1.44,100000.0
0.0,8.83,62.87,0.0,5.35,26.24,324.34,12.06,100000.0
0.0,1.26,56.58,0.0,1.19,27.47,224.38,25.02,100000.0
0.0,0.0,55.18,9.05,0.0,27.85,193.1,36.9,100000.0
0.0,0.0,62.42,16.88,0.0,29.38,214.02,46.26,100000.0
0.0,0.0,75.93,22.2,0.0,29.76,0.0,51.96,100000.0
0.0,0.0,93.69,25.33,0.0,28.61,0.0,53.94,100000.0
0.0,0.0,113.95,25.3,0.0,25.94,214.05,51.24,100000.0
0.0,0.0,134.19,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.66,9.7,0.0,24.8,193.11,34.5,100000.0
0.0,1.59,157.43,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.01,155.72,0.0,6.85,31.28,0.0,9.42,100000.0
0.0,29.16,147.65,0.0,8.63,38.15,0.0,0.36,100000.0
0.0,29.5,137.51,0.0,7.5,37.01,498.9,0.0,100000.0
0.0,26.44,128.68,0.0,6.37,32.81,1.58,0.0,100000.0
0.0,22.32,121.19,0.0,5.53,27.85,245.18,0.0,100000.0
0.0,18.0,114.69,0.0,4.89,22.89,0.0,0.0,100000.0
0.0,15.66,108.94,0.0,4.56,20.22,0.0,0.0,100000.0
0.0,14.63,103.57,0.0,4.45,19.08,0.0,0.0,100000.0
0.0,13.9,98.34,0.0,4.41,18.31,214.08,0.0,100000.0
0.0,13.13,93.15,0.0,4.42,17.55,699.99,0.0,100000.0
0.0,12.98,87.95,0.0,4.57,17.55,0.0,0.0,100000.0
0.0,12.76,82.57,0.0,4.79,17.55,498.59,0.0,100000.0
0.0,15.0,76.93,0.0,5.6,20.6,228.42,0.0,100000.0
0.0,15.12,70.34,0.0,6.33,22.89,0.0,1.44,100000.0
0.0,8.83,62.89,0.0,5.35,26.24,0.0,12.06,100000.0
0.0,1.26,56.6,0.0,1.19,27.47,0.0,25.02,100000.0
0.0,0.0,55.2,9.05,0.0,27.85,162.45,36.9,100000.0
0.0,0.0,62.44,16.88,0.0,29.38,172.24,46.26,100000.0
0.0,0.0,75.95,22.2,0.0,29.76,851.52,51.96,100000.0
0.0,0.0,93.71,25.33,0.0,28.61,2.51,53.94,100000.0
0.0,0.0,113.97,25.3,0.0,25.94,700.05,51.24,100000.0
0.0,0.0,134.21,19.34,0.0,25.18,225.4,44.52,100000.0
0.0,0.0,149.68,9.7,0.0,24.8,851.51,34.5,100000.0
0.0,1.59,157.45,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.01,155.74,0.0,6.85,31.28,0.0,9.42,100000.0
0.0,29.16,147.67,0.0,8.63,38.15,851.47,0.36,100000.0
0.0,29.5,137.53,0.0,7.5,37.01,0.0,0.0,100000.0
0.0,26.44,128.7,0.0,6.37,32.81,0.0,0.0,100000.0
0.0,22.32,121.21,0.0,5.52,27.85,0.0,0.0,100000.0
0.0,18.0,114.71,0.0,4.89,22.89,871.52,0.0,100000.0
0.0,15.66,108.96,0.0,4.56,20.22,871.42,0.0,100000.0
0.0,14.63,103.59,0.0,4.45,19.08,1.58,0.0,100000.0
0.0,13.9,98.36,0.0,4.41,18.31,0.0,0.0,100000.0
0.0,13.13,93.17,0.0,4.42,17.55,69.58,0.0,100000.0
0.0,12.98,87.97,0.0,4.57,17.55,168.33,0.0,100000.0
0.0,12.76,82.59,0.0,4.79,17.55,225.46,0.0,100000.0
0.0,15.0,76.95,0.0,5.6,20.6,214.06,0.0,100000.0
0.0,15.12,70.36,0.0,6.33,22.89,0.0,1.44,100000.0
0.0,8.83,62.91,0.0,5.35,26.24,870.99,12.06,100000.0
0.0,1.26,56.62,0.0,1.19,27.47,162.46,25.02,100000.0
0.0,0.0,55.22,9.05,0.0,27.85,214.23,36.9,100000.0
0.0,0.0,62.46,16.88,0.0,29.38,871.08,46.26,100000.0
0.0,0.0,75.97,22.2,0.0,29.76,77.6,51.96,100000.0
0.0,0.0,93.73,25.33,0.0,28.61,699.88,53.94,100000.0
0.0,0.0,113.99,25.3,0.0,25.94,168.24,51.24,100000.0
0.0,0.0,134.23,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.7,9.7,0.0,24.8,0.0,34.5,100000.0
0.0,1.59,157.46,0.0,1.45,25.18,214.11,22.14,100000.0
0.0,15.01,155.75,0.0,6.85,31.28,0.0,9.42,100000.0
0.0,29.16,147.69,0.0,8.63,38.15,0.0,0.36,100000.0
0.0,29.5,137.54,0.0,7.5,37.01,1.58,0.0,100000.0
0.0,26.44,128.72,0.0,6.37,32.81,0.0,0.0,100000.0
0.0,22.32,121.23,0.0,5.52,27.85,0.0,0.0,100000.0
0.0,18.0,114.73,0.0,4.89,22.89,523.23,0.0,100000.0
0.0,15.66,108.98,0.0,4.56,20.22,213.97,0.0,100000.0
0.0,14.63,103.61,0.0,4.45,19.08,224.41,0.0,100000.0
0.0,13.9,98.38,0.0,4.41,18.31,1.58,0.0,100000.0
0.0,13.13,93.19,0.0,4.42,17.55,498.94,0.0,100000.0
0.0,12.98,87.99,0.0,4.57,17.55,324.18,0.0,100000.0
0.0,12.76,82.61,0.0,4.79,17.55,0.0,0.0,100000.0
0.0,15.0,76.97,0.0,5.6,20.6,77.56,0.0,100000.0
0.0,15.12,70.37,0.0,6.33,22.89,2.51,1.44,100000.0
0.0,8.83,62.93,0.0,5.35,26.24,172.24,12.06,100000.0
0.0,1.26,56.63,0.0,1.19,27.47,225.49,25.02,100000.0
0.0,0.0,55.23,9.05,0.0,27.85,0.0,36.9,100000.0
0.0,0.0,62.47,16.88,0.0,29.38,228.03,46.26,100000.0
0.0,0.0,75.98,22.2,0.0,29.76,0.0,51.96,100000.0
0.0,0.0,93.74,25.33,0.0,28.61,162.5,53.94,100000.0
0.0,0.0,114.01,25.3,0.0,25.94,324.35,51.24,100000.0
0.0,0.0,134.25,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.72,9.7,0.0,24.8,0.0,34.5,100000.0
0.0,1.59,157.48,0.0,1.45,25.18,162.47,22.14,100000.0
0.0,15.01,155.77,0.0,6.85,31.28,172.26,9.42,100000.0
0.0,29.17,147.71,0.0,8.62,38.15,213.98,0.36,100000.0
0.0,29.5,137.56,0.0,7.5,37.01,247.17,0.0,100000.0
0.0,26.44,128.74,0.0,6.37,32.81,324.33,0.0,100000.0
0.0,22.33,121.25,0.0,5.52,27.85,168.23,0.0,100000.0
0.0,18.0,114.75,0.0,4.89,22.89,245.15,0.0,100000.0
0.0,15.66,109.0,0.0,4.56,20.22,0.0,0.0,100000.0
0.0,14.63,103.63,0.0,4.45,19.08,224.41,0.0,100000.0
0.0,13.9,98.4,0.0,4.41,18.31,225.48,0.0,100000.0
0.0,13.13,93.21,0.0,4.42,17.55,214.0,0.0,100000.0
0.0,12.98,88.0,0.0,4.57,17.55,699.82,0.0,100000.0
0.0,12.75,82.62,0.0,4.79,17.55,0.0,0.0,100000.0
0.0,15.0,76.98,0.0,5.6,20.6,0.0,0.0,100000.0
0.0,15.12,70.39,0.0,6.33,22.89,851.49,1.44,100000.0
0.0,8.83,62.94,0.0,5.35,26.24,871.45,12.06,100000.0
0.0,1.26,56.65,0.0,1.19,27.47,871.06,25.02,100000.0
0.0,0.0,55.25,9.05,0.0,27.85,498.79,36.9,100000.0
0.0,0.0,62.49,16.88,0.0,29.38,172.24,46.26,100000.0
0.0,0.0,76.0,22.2,0.0,29.76,0.0,51.96,100000.0
0.0,0.0,93.76,25.33,0.0,28.61,224.4,53.94,100000.0
0.0,0.0,114.02,25.3,0.0,25.94,162.45,51.24,100000.0
0.0,0.0,134.26,19.34,0.0,25.18,224.38,44.52,100000.0
0.0,0.0,149.73,9.7,0.0,24.8,851.51,34.5,100000.0
0.0,1.59,157.5,0.0,1.45,25.18,498.84,22.14,100000.0
0.0,15.01,155.78,0.0,6.85,31.28,214.01,9.42,100000.0
0.0,29.17,147.72,0.0,8.62,38.15,699.55,0.36,100000.0
0.0,29.5,137.58,0.0,7.5,37.01,851.47,0.0,100000.0
0.0,26.44,128.75,0.0,6.37,32.81,168.22,0.0,100000.0
0.0,22.33,121.26,0.0,5.52,27.85,172.23,0.0,100000.0
0.0,18.0,114.76,0.0,4.89,22.89,214.07,0.0,100000.0
0.0,15.66,109.02,0.0,4.56,20.22,162.45,0.0,100000.0
0.0,14.63,103.65,0.0,4.45,19.08,0.0,0.0,100000.0
0.0,13.9,98.42,0.0,4.41,18.31,871.48,0.0,100000.0
0.0,13.13,93.22,0.0,4.42,17.55,228.06,0.0,100000.0
0.0,12.98,88.02,0.0,4.57,17.55,228.03,0.0,100000.0
0.0,12.75,82.64,0.0,4.79,17.55,193.13,0.0,100000.0
0.0,15.0,77.0,0.0,5.61,20.6,0.0,0.0,100000.0
0.0,15.12,70.41,0.0,6.33,22.89,0.0,1.44,100000.0
0.0,8.83,62.96,0.0,5.35,26.24,77.58,12.06,100000.0
0.0,1.26,56.66,0.0,1.19,27.47,77.52,25.02,100000.0
0.0,0.0,55.26,9.05,0.0,27.85,1.58,36.9,100000.0
0.0,0.0,62.5,16.88,0.0,29.38,0.0,46.26,100000.0
0.0,0.0,76.01,22.2,0.0,29.76,0.0,51.96,100000.0
0.0,0.0,93.77,25.33,0.0,28.61,162.45,53.94,100000.0
0.0,0.0,114.04,25.3,0.0,25.94,193.1,51.24,100000.0
0.0,0.0,134.27,19.34,0.0,25.18,324.4,44.52,100000.0
0.0,0.0,149.75,9.7,0.0,24.8,0.0,34.5,100000.0
0.0,1.59,157.51,0.0,1.45,25.18,225.49,22.14,100000.0
0.0,15.01,155.8,0.0,6.85,31.28,0.0,9.42,100000.0
0.0,29.17,147.74,0.0,8.62,38.15,162.45,0.36,100000.0
0.0,29.5,137.59,0.0,7.5,37.01,0.0,0.0,100000.0
0.0,26.44,128.77,0.0,6.37,32.81,77.63,0.0,100000.0
0.0,22.33,121.28,0.0,5.52,27.85,245.28,0.0,100000.0
0.0,18.0,114.78,0.0,4.89,22.89,0.0,0.0,100000.0
0.0,15.66,109.03,0.0,4.56,20.22,228.34,0.0,100000.0
0.0,14.63,103.66,0.0,4.45,19.08,324.22,0.0,100000.0
0.0,13.9,98.43,0.0,4.41,18.31,172.23,0.0,100000.0
0.0,13.13,93.24,0.0,4.42,17.55,699.63,0.0,100000.0
0.0,12.98,88.04,0.0,4.57,17.55,162.45,0.0,100000.0
0.0,12.75,82.66,0.0,4.8,17.55,871.3,0.0,100000.0
0.0,15.0,77.02,0.0,5.61,20.6,193.12,0.0,100000.0
0.0,15.12,70.42,0.0,6.33,22.89,0.0,1.44,100000.0
